geo,time,Channel0_impression,Channel1_impression,Channel2_impression,Channel3_impression,competitor_activity_score_control,sentiment_score_control,Channel0_spend,Channel1_spend,Channel2_spend,Channel3_spend,conversions,revenue_per_conversion,population,Channel3_reach,Channel3_frequency
Geo14,2024-01-08,1703442.0,884940.0,1515515.0,1459222.0,3.9735122,-0.11991452,18938.896,10118.047,18098.635,17161.338,19039792.0,0.034682494,949706.9,745432.0,1.9575521
Geo14,2024-01-15,2035382.0,2642411.0,1718305.0,2057936.0,-2.5258975,-5.4503765,22629.41,30212.262,20520.4,24202.578,8786789.0,0.03519911,949706.9,841035.0,2.446909
Geo15,2021-01-25,447059.0,163441.0,95229.0,25669.0,2.974074,-3.6431775,4970.409,1868.7185,1137.247,301.88303,3377711.2,0.035190694,187777.55,24107.0,1.0647944
Geo15,2021-02-01,486966.0,151734.0,178656.0,115652.0,-0.28964657,1.8141911,5414.0957,1734.8654,2133.5518,1360.1378,3902295.0,0.035362538,187777.55,86483.0,1.3372802
Geo15,2021-02-08,792443.0,282642.0,270960.0,75738.0,-2.3129168,3.1152992,8810.395,3231.6147,3235.8677,890.72485,4386008.0,0.034743574,187777.55,62337.0,1.2149767
Geo15,2021-02-15,552087.0,335836.0,41346.0,230142.0,-6.6446958,4.4905014,6138.1123,3839.8135,493.7636,2706.6096,4079922.5,0.035264153,187777.55,132829.0,1.7326187
Geo15,2021-02-22,605759.0,81689.0,259270.0,177617.0,1.4212674,-3.1247458,6734.8384,933.9991,3096.263,2088.8838,3496180.5,0.03485995,187777.55,114582.0,1.55013
Geo15,2021-03-01,252261.0,199061.0,357248.0,167795.0,0.95898163,0.81867707,2804.6418,2275.9832,4266.3394,1973.3711,4481203.5,0.034573264,187777.55,110737.0,1.5152569
Geo15,2021-03-08,588683.0,211641.0,148499.0,174391.0,-1.7564108,2.694624,6544.9873,2419.8179,1773.4098,2050.944,4805264.5,0.03498688,187777.55,113661.0,1.5343082
Geo15,2021-03-15,67090.0,246159.0,416435.0,134469.0,0.14997312,5.9607253,745.9077,2814.4827,4973.164,1581.4371,5279481.0,0.034996137,187777.55,96237.0,1.3972692
Geo15,2021-03-22,473198.0,185245.0,322854.0,357868.0,4.544044,-1.9925778,5261.023,2118.0166,3855.598,4208.745,4113410.2,0.034753073,187777.55,159936.0,2.23757
Geo15,2021-03-29,522423.0,108359.0,242449.0,286092.0,-2.0631075,3.0740714,5808.3076,1238.9331,2895.3826,3364.6157,4989646.0,0.03467014,187777.55,146794.0,1.9489353
Geo15,2021-04-05,430205.0,45681.0,238092.0,103048.0,-0.98210657,-3.6616335,4783.0264,522.29816,2843.3503,1211.9071,2925327.8,0.0353994,187777.55,79445.0,1.2970986
Geo15,2021-04-12,433877.0,396576.0,421852.0,347074.0,-2.9850721,-0.39026383,4823.8516,4534.29,5037.8555,4081.801,3764084.5,0.03458554,187777.55,158071.0,2.1956842
Geo15,2021-04-19,379064.0,345043.0,168926.0,284296.0,2.2435558,-2.4444885,4214.4395,3945.0825,2017.3538,3343.4937,3681234.0,0.03517468,187777.55,146412.0,1.9417534
Geo15,2021-04-26,496761.0,428808.0,195050.0,129436.0,-1.6237183,-3.3787537,5522.997,4902.818,2329.3328,1522.246,2607406.5,0.03536681,187777.55,93293.0,1.3874139
Geo15,2021-05-03,281135.0,524102.0,332774.0,28233.0,-2.6969414,1.296564,3125.6636,5992.371,3974.065,332.03723,3733204.8,0.034601856,187777.55,26208.0,1.0772665
Geo15,2021-05-10,273681.0,135752.0,0.0,181664.0,-2.7138221,-1.2580022,3042.7898,1552.1337,0.0,2136.479,2428705.5,0.03455769,187777.55,116762.0,1.5558486
Geo15,2021-05-17,250755.0,311102.0,443344.0,0.0,2.100439,0.22028446,2787.8982,3557.015,5294.5176,0.0,4339976.0,0.03524267,187777.55,0.0,0.0
Geo15,2021-05-24,653497.0,436454.0,237221.0,297948.0,2.764245,-3.286625,7265.5903,4990.2393,2832.9487,3504.0496,2899797.5,0.035371635,187777.55,149176.0,1.9972918
Geo15,2021-05-31,353540.0,270711.0,282271.0,251052.0,2.121974,-2.5778227,3930.6633,3095.2004,3370.9463,2952.524,3729564.5,0.03511647,187777.55,138512.0,1.8124927
Geo15,2021-06-07,286375.0,50822.0,194557.0,356777.0,3.248077,-4.489296,3183.9219,581.07825,2323.4453,4195.914,3369403.2,0.035315137,187777.55,159778.0,2.2329545
Geo15,2021-06-14,364674.0,198839.0,317868.0,28940.0,-2.0303743,0.15432847,4054.4514,2273.4448,3796.054,340.352,3683700.8,0.034917023,187777.55,26618.0,1.0872343
Geo15,2021-06-21,599750.0,143983.0,156871.0,72612.0,4.3254614,4.561516,6668.0303,1646.2435,1873.3901,853.96124,5593764.5,0.034829546,187777.55,60087.0,1.2084477
Geo15,2021-06-28,398878.0,308539.0,139550.0,331340.0,6.725474,-3.8637636,4434.732,3527.7104,1666.5387,3896.7595,3545680.5,0.03500691,187777.55,155472.0,2.1311877
Geo15,2021-07-05,465546.0,237850.0,36798.0,380398.0,0.54529583,0.6237331,5175.9478,2719.481,439.45032,4473.7114,4064522.5,0.0353066,187777.55,162955.0,2.3343744
Geo15,2021-07-12,424995.0,195389.0,377769.0,198023.0,-0.20630541,-3.173378,4725.101,2233.999,4511.406,2328.8708,3103484.5,0.035278752,187777.55,122393.0,1.6179276
Geo15,2021-07-19,418935.0,208471.0,222311.0,154969.0,2.1601815,-3.8114653,4657.726,2383.5732,2654.89,1822.5295,2541843.0,0.035384823,187777.55,105591.0,1.4676346
Geo15,2021-07-26,197404.0,0.0,170705.0,216416.0,0.9373654,0.59985113,2194.741,0.0,2038.599,2545.1836,4178806.2,0.03510564,187777.55,128420.0,1.6852204
Geo15,2021-08-02,418987.0,346190.0,313967.0,143397.0,-2.1830494,3.137364,4658.304,3958.1968,3749.4673,1686.4358,5367578.0,0.03462723,187777.55,100138.0,1.4319938
Geo15,2021-08-09,524417.0,440796.0,197310.0,62489.0,0.7627325,-0.007912062,5830.4766,5039.884,2356.3223,734.90857,4315753.5,0.03503583,187777.55,53428.0,1.1695927
Geo15,2021-08-16,348085.0,320417.0,227468.0,401442.0,3.1854038,-0.32380527,3870.0146,3663.5188,2716.476,4721.2017,4126923.5,0.035403907,187777.55,165581.0,2.424445
Geo15,2021-08-23,261622.0,53273.0,137074.0,0.0,2.9146776,0.62312555,2908.7175,609.102,1636.9697,0.0,3943775.5,0.03473478,187777.55,0.0,0.0
Geo15,2021-08-30,458482.0,172045.0,106465.0,156547.0,-0.29627675,1.5024834,5097.41,1967.0931,1271.4299,1841.0878,4328851.0,0.034834657,187777.55,105943.0,1.477653
Geo15,2021-09-06,343234.0,185608.0,0.0,54166.0,1.2770495,-2.0408528,3816.081,2122.167,0.0,637.0251,3091763.5,0.03494328,187777.55,47181.0,1.1480469
Geo15,2021-09-13,313721.0,245916.0,284006.0,265222.0,-0.30699944,-0.15555765,3487.955,2811.7043,3391.666,3119.1719,3981421.8,0.03462687,187777.55,141884.0,1.8692876
Geo15,2021-09-20,188437.0,321142.0,183371.0,299729.0,0.4447003,1.2027797,2095.0457,3671.808,2189.8594,3524.995,4677133.0,0.034611773,187777.55,149526.0,2.0045276
Geo15,2021-09-27,408365.0,276734.0,209759.0,45386.0,-5.6592226,-3.478168,4540.2085,3164.065,2504.991,533.7669,1914604.2,0.03482672,187777.55,40577.0,1.1185154
Geo15,2021-10-04,274255.0,268262.0,67116.0,208153.0,-0.9398466,-1.644379,3049.1716,3067.1995,801.51495,2448.0056,2962004.0,0.034966648,187777.55,126130.0,1.6503053
Geo15,2021-10-11,471294.0,186377.0,344135.0,188497.0,5.5555964,-3.4513621,5239.8545,2130.9595,4109.7407,2216.839,4342184.5,0.03452388,187777.55,119015.0,1.5838088
Geo15,2021-10-18,462380.0,181224.0,149606.0,225311.0,-5.8609447,2.9731932,5140.7485,2072.0422,1786.6299,2649.7942,4257420.0,0.03466256,187777.55,131066.0,1.7190652
Geo15,2021-10-25,427816.0,413843.0,311608.0,220898.0,1.0574871,-0.9430758,4756.4653,4731.714,3721.2957,2597.8945,4976289.0,0.035370667,187777.55,130073.0,1.6982617
Geo15,2021-11-01,494777.0,203560.0,40989.0,175344.0,2.6426895,-0.33170354,5500.9385,2327.4229,489.5002,2062.1519,4245811.5,0.035034724,187777.55,113650.0,1.542842
Geo15,2021-11-08,266219.0,359823.0,151254.0,216840.0,6.5698833,3.6310687,2959.8271,4114.0713,1806.3107,2550.1702,6433090.0,0.03526142,187777.55,128489.0,1.6876153
Geo15,2021-11-15,452852.0,0.0,131571.0,0.0,-3.6751437,0.9781746,5034.816,0.0,1571.2517,0.0,3353559.2,0.035090435,187777.55,0.0,0.0
Geo15,2021-11-22,456273.0,122195.0,143291.0,205376.0,2.8297336,0.7389699,5072.8506,1397.1283,1711.2146,2415.3464,4837844.0,0.034775164,187777.55,124875.0,1.6446526
Geo15,2021-11-29,374947.0,204401.0,0.0,100130.0,2.5845704,2.8131506,4168.667,2337.0386,0.0,1177.5896,4680205.5,0.034641962,187777.55,77899.0,1.2853824
Geo15,2021-12-06,571523.0,311475.0,420792.0,282296.0,2.1879585,-0.3443815,6354.202,3561.2795,5025.1963,3319.9724,4499959.5,0.0354013,187777.55,146056.0,1.9327929
Geo15,2021-12-13,356545.0,333912.0,364872.0,63944.0,6.0759015,-3.3914344,3964.073,3817.8152,4357.3867,752.02026,3612639.5,0.035023574,187777.55,54354.0,1.176436
Geo15,2021-12-20,423204.0,412526.0,529772.0,205501.0,-0.61597764,0.86221135,4705.189,4716.656,6326.661,2416.8167,4391426.0,0.03533179,187777.55,124440.0,1.6514063
Geo15,2021-12-27,535265.0,478410.0,292106.0,0.0,-1.6638161,-3.3386674,5951.085,5469.947,3488.3982,0.0,2488796.0,0.034986857,187777.55,0.0,0.0
Geo15,2022-01-03,408328.0,518979.0,90509.0,147926.0,-0.37024635,-1.4920856,4539.7974,5933.7964,1080.8796,1739.6996,4149294.2,0.034919012,187777.55,102242.0,1.4468223
Geo15,2022-01-10,571709.0,320558.0,301649.0,117038.0,6.1140556,0.12621099,6356.27,3665.1309,3602.3628,1376.438,5886378.0,0.034745328,187777.55,87088.0,1.343905
Geo15,2022-01-17,363554.0,0.0,108894.0,232689.0,2.5203674,-0.57465535,4041.9993,0.0,1300.4376,2736.564,4708057.0,0.034914054,187777.55,133045.0,1.7489496
Geo15,2022-01-24,543469.0,338676.0,228317.0,197792.0,-2.0885003,1.4970583,6042.2974,3872.285,2726.615,2326.154,3855250.5,0.03532205,187777.55,122111.0,1.6197722
Geo15,2022-01-31,186701.0,122295.0,33136.0,149953.0,1.3410101,2.7088587,2075.7446,1398.2717,395.71786,1763.5383,5156575.5,0.03457064,187777.55,102799.0,1.458701
Geo15,2022-02-07,446153.0,162387.0,292712.0,176301.0,3.4126472,-0.35691577,4960.3364,1856.6675,3495.6353,2073.4067,4781602.5,0.035087764,187777.55,114277.0,1.5427514
Geo15,2022-02-14,505895.0,318360.0,294725.0,213121.0,-1.3685492,0.18970627,5624.549,3639.9998,3519.6748,2506.4324,4149623.5,0.035365704,187777.55,127681.0,1.6691676
Geo15,2022-02-21,301614.0,226398.0,277579.0,0.0,-1.5856209,0.08032176,3353.3494,2588.5435,3314.9133,0.0,2742259.5,0.034817956,187777.55,0.0,0.0
Geo15,2022-02-28,187489.0,211781.0,119894.0,123605.0,1.6055546,1.4044874,2084.5059,2421.4185,1431.8022,1453.6699,3973489.0,0.03490192,187777.55,90672.0,1.3632102
Geo15,2022-03-07,331496.0,129865.0,422222.0,182041.0,-2.1087134,-1.2243038,3685.578,1484.8241,5042.274,2140.9128,3366024.2,0.035343584,187777.55,116329.0,1.5648806
Geo15,2022-03-14,520100.0,277560.0,117697.0,75586.0,6.9487195,5.0558295,5782.4805,3173.509,1405.5651,888.93726,6100474.5,0.03546413,187777.55,62167.0,1.215854
Geo15,2022-03-21,524125.0,345673.0,304424.0,191745.0,0.147275,1.4421564,5827.2305,3952.2856,3635.5027,2255.0376,4116893.0,0.035157733,187777.55,119699.0,1.6018931
Geo15,2022-03-28,419297.0,21646.0,165561.0,250874.0,-0.32230616,4.3097286,4661.751,247.49164,1977.1682,2950.4307,4172482.5,0.035238717,187777.55,138045.0,1.8173349
Geo15,2022-04-04,597695.0,443051.0,224019.0,189813.0,-2.7299201,-0.059730414,6645.1826,5065.6665,2675.2874,2232.3162,3064680.8,0.03522393,187777.55,119324.0,1.5907362
Geo15,2022-04-11,473307.0,231879.0,150415.0,525662.0,0.008196458,1.7687154,5262.235,2651.211,1796.2911,6182.1045,5091806.5,0.034569204,187777.55,176375.0,2.9803658
Geo15,2022-04-18,483234.0,348906.0,346239.0,211345.0,-1.2582756,0.22170107,5372.6035,3989.2505,4134.867,2485.5457,4049527.5,0.035338514,187777.55,126616.0,1.6691809
Geo15,2022-04-25,512841.0,375265.0,115396.0,296807.0,-4.3516784,-2.3872442,5701.7744,4290.629,1378.086,3490.6306,3047315.8,0.034523703,187777.55,148950.0,1.992662
Geo15,2022-05-02,326283.0,162446.0,404631.0,374336.0,2.531421,0.19820154,3627.6196,1857.342,4832.198,4402.419,4469291.5,0.03499545,187777.55,162147.0,2.3086212
Geo15,2022-05-09,224000.0,428016.0,216633.0,217469.0,0.3545458,0.37014017,2490.4355,4893.762,2587.082,2557.5676,3775297.5,0.03470257,187777.55,128842.0,1.6878735
Geo15,2022-05-16,506889.0,334265.0,207524.0,350228.0,4.7059155,-2.3643262,5635.6,3821.8513,2478.3,4118.894,4601507.5,0.035135183,187777.55,158948.0,2.2034125
Geo15,2022-05-23,277501.0,285605.0,347481.0,377908.0,-3.82057,-0.18914983,3085.2605,3265.4924,4149.699,4444.4277,4039048.8,0.034801148,187777.55,162859.0,2.3204613
Geo15,2022-05-30,445690.0,293650.0,79326.0,214570.0,1.8669502,3.5365987,4955.1885,3357.4756,947.32965,2523.4736,5157291.5,0.034773517,187777.55,127683.0,1.68049
Geo15,2022-06-06,534541.0,302423.0,240898.0,86456.0,1.0216255,-4.53568,5943.0356,3457.7827,2876.8604,1016.7751,2525109.2,0.03532256,187777.55,69188.0,1.2495809
Geo15,2022-06-13,347417.0,497705.0,16999.0,178049.0,-1.7386613,-1.9650804,3862.588,5690.558,203.00603,2093.9644,2810798.8,0.03529066,187777.55,115293.0,1.5443175
Geo15,2022-06-20,430099.0,178421.0,94373.0,197589.0,4.1858263,-0.82968897,4781.8477,2039.9938,1127.0244,2323.7666,4338571.5,0.034592345,187777.55,122466.0,1.6134192
Geo15,2022-06-27,344639.0,166140.0,160706.0,0.0,-2.2354157,-2.3721237,3831.702,1899.5778,1919.1886,0.0,1832307.4,0.035072576,187777.55,0.0,0.0
Geo15,2022-07-04,461348.0,276322.0,293363.0,249122.0,0.6807948,6.0974913,5129.2744,3159.3542,3503.4097,2929.826,5659987.5,0.03494102,187777.55,137694.0,1.8092437
Geo15,2022-07-11,555229.0,369080.0,243220.0,306944.0,-0.9000412,0.7177474,6173.045,4219.912,2904.59,3609.848,3831776.8,0.034642663,187777.55,151057.0,2.0319748
Geo15,2022-07-18,574087.0,293452.0,246442.0,154004.0,-2.6055255,1.2140374,6382.7085,3355.212,2943.068,1811.1805,4283309.0,0.035003215,187777.55,104691.0,1.4710338
Geo15,2022-07-25,585647.0,87068.0,368835.0,424168.0,-4.024938,-3.0960264,6511.233,995.5004,4404.714,4988.473,2083783.9,0.034637593,187777.55,168092.0,2.5234277
Geo15,2022-08-01,424577.0,151032.0,24916.0,286463.0,0.5138581,6.385626,4720.454,1726.839,297.5527,3368.9788,5284398.0,0.034546632,187777.55,146881.0,1.9503067
Geo15,2022-08-08,296498.0,535342.0,113859.0,353653.0,-2.3239005,0.09435222,3296.4695,6120.885,1359.7308,4159.1743,3869563.8,0.034771007,187777.55,159072.0,2.223226
Geo15,2022-08-15,290104.0,418804.0,0.0,64659.0,1.9946203,-1.790337,3225.3809,4788.436,0.0,760.42914,3789341.2,0.035109315,187777.55,54313.0,1.1904885
Geo15,2022-08-22,428969.0,399718.0,549696.0,150391.0,0.8932495,-3.1559868,4769.284,4570.2144,6564.598,1768.6895,3674982.0,0.034974612,187777.55,103286.0,1.4560637
Geo15,2022-08-29,582872.0,472766.0,116858.0,6733.0,1.3458947,0.9616443,6480.3804,5405.416,1395.5455,79.184166,4073726.2,0.035485078,187777.55,6584.0,1.0226306
Geo15,2022-09-05,332666.0,290241.0,156276.0,83791.0,-0.1724506,0.19529778,3698.586,3318.4985,1866.2845,985.43304,3440848.2,0.03480173,187777.55,67363.0,1.2438728
Geo15,2022-09-12,545746.0,234391.0,384707.0,340420.0,1.2787658,3.1574826,6067.613,2679.9321,4594.2607,4003.546,5050691.0,0.0352418,187777.55,157227.0,2.1651497
Geo15,2022-09-19,452636.0,160653.0,0.0,68178.0,0.71092665,-2.767796,5032.4146,1836.8417,0.0,801.8147,3602388.2,0.035399523,187777.55,57341.0,1.1889921
Geo15,2022-09-26,376043.0,331608.0,374619.0,82486.0,1.322026,1.4745944,4180.852,3791.4722,4473.7876,970.08545,5210262.0,0.034889743,187777.55,66444.0,1.2414364
Geo15,2022-10-03,497213.0,375261.0,459224.0,527290.0,-0.6989823,-1.5670633,5528.022,4290.583,5484.1606,6201.2505,3514116.0,0.0350068,187777.55,176335.0,2.9902742
Geo15,2022-10-10,266887.0,269477.0,69976.0,339186.0,-2.8961513,2.533973,2967.254,3081.0913,835.66974,3989.0334,3736190.5,0.035422552,187777.55,157105.0,2.1589766
Geo15,2022-10-17,340991.0,304236.0,0.0,126661.0,2.9743,3.871194,3791.1436,3478.5117,0.0,1489.6102,4840735.5,0.034572482,187777.55,91809.0,1.3796142
Geo15,2022-10-24,573454.0,283580.0,258914.0,458162.0,5.8952503,1.3124682,6375.671,3242.3394,3092.0115,5388.263,5647943.5,0.035124183,187777.55,171456.0,2.6721842
Geo15,2022-10-31,418640.0,531349.0,304384.0,0.0,-1.2063286,-1.0934625,4654.4463,6075.23,3635.025,0.0,3065398.0,0.034552343,187777.55,0.0,0.0
Geo15,2022-11-07,409303.0,315054.0,202378.0,196816.0,-5.5924015,2.3751633,4550.637,3602.2004,2416.8455,2314.6758,4309480.0,0.034626864,187777.55,121917.0,1.6143442
Geo15,2022-11-14,505356.0,462739.0,0.0,178902.0,-3.5320225,-8.755204,5618.556,5290.771,0.0,2103.996,1003750.75,0.03501337,187777.55,115318.0,1.5513797
Geo15,2022-11-21,321260.0,304859.0,197728.0,338276.0,-2.7996306,-1.8194593,3571.774,3485.6348,2361.314,3978.3313,3276140.8,0.034971874,187777.55,156756.0,2.157978
Geo15,2022-11-28,463215.0,375600.0,0.0,0.0,-0.34593162,0.3843516,5150.0317,4294.459,0.0,0.0,3304627.5,0.03462543,187777.55,0.0,0.0
Geo15,2022-12-05,549631.0,347455.0,363542.0,242071.0,2.1638923,-3.8896244,6110.806,3972.6604,4341.5034,2846.902,3679650.2,0.03467,187777.55,136054.0,1.7792274
Geo15,2022-12-12,396058.0,374015.0,228689.0,69771.0,2.5140302,-3.7339935,4403.3794,4276.337,2731.0576,820.5493,3664667.8,0.035026908,187777.55,58299.0,1.1967787
Geo15,2022-12-19,494796.0,373933.0,75194.0,215379.0,-2.2639606,6.6863985,5501.15,4275.399,897.9843,2532.9878,5766081.5,0.035399318,187777.55,128556.0,1.675371
Geo15,2022-12-26,291395.0,208316.0,298141.0,487539.0,2.615665,1.9636536,3239.7344,2381.801,3560.4695,5733.755,4889794.5,0.035201527,187777.55,173920.0,2.8032372
Geo15,2023-01-02,703226.0,337431.0,337688.0,216458.0,2.0560868,-0.11431244,7818.478,3858.05,4032.749,2545.6775,4668130.5,0.034739245,187777.55,128195.0,1.6885058
Geo15,2023-01-09,505613.0,165987.0,290517.0,200558.0,-4.8718653,-1.2356882,5621.4136,1897.8284,3469.4219,2358.6838,2968736.5,0.03502314,187777.55,123485.0,1.6241487
Geo15,2023-01-16,269163.0,111617.0,120883.0,399812.0,-3.7817638,-7.5030336,2992.5586,1276.1837,1443.613,4702.0317,1751650.6,0.035287105,187777.55,165623.0,2.4139884
Geo15,2023-01-23,518501.0,310014.0,212378.0,0.0,4.8521338,4.224949,5764.7026,3544.575,2536.2678,0.0,5610220.0,0.03506999,187777.55,0.0,0.0
Geo15,2023-01-30,189705.0,286980.0,197532.0,137788.0,-2.2599716,-0.9889428,2109.1433,3281.2136,2358.9734,1620.4706,3493067.5,0.03461573,187777.55,97804.0,1.4088176
Geo15,2023-02-06,271911.0,187800.0,176286.0,160453.0,0.015566069,2.1479871,3023.1108,2147.2295,2105.2485,1887.0248,4172543.5,0.03522759,187777.55,107810.0,1.4882942
Geo15,2023-02-13,309626.0,647406.0,71714.0,396446.0,-3.8255792,2.0674236,3442.427,7402.179,856.42535,4662.446,3870015.8,0.034646396,187777.55,164945.0,2.4035041
Geo15,2023-02-20,362073.0,400957.0,322751.0,312482.0,-0.5308057,1.5284836,4025.5334,4584.381,3854.368,3674.978,4844849.5,0.03523486,187777.55,152125.0,2.0541134
Geo15,2023-02-27,406576.0,144525.0,287304.0,180972.0,8.424126,3.4136045,4520.3184,1652.4406,3431.0515,2128.3406,6695940.5,0.03512971,187777.55,115984.0,1.5603187
Geo15,2023-03-06,436986.0,331063.0,378702.0,316930.0,2.2373638,-1.0012122,4858.4175,3785.2407,4522.548,3727.2893,4790940.5,0.035346694,187777.55,153021.0,2.0711536
Geo15,2023-03-13,584329.0,237734.0,166449.0,102152.0,-0.7366578,-2.637501,6496.579,2718.1548,1987.773,1201.3695,2942274.8,0.035276186,187777.55,78716.0,1.2977285
Geo15,2023-03-20,312059.0,299797.0,169225.0,39973.0,0.30534428,-0.17996182,3469.477,3427.758,2020.9246,470.10675,3188942.5,0.034693055,187777.55,35897.0,1.1135471
Geo15,2023-03-27,226557.0,182993.0,0.0,285482.0,-5.0996356,-4.9068623,2518.8645,2092.268,0.0,3357.4417,1323446.8,0.035293993,187777.55,147013.0,1.9418827
Geo15,2023-04-03,379105.0,319295.0,341190.0,91616.0,1.7753811,1.630023,4214.8955,3650.6902,4074.5708,1077.4598,4899268.0,0.03518869,187777.55,72399.0,1.2654319
Geo15,2023-04-10,542622.0,441251.0,323052.0,0.0,0.5288822,1.4279239,6032.8804,5045.086,3857.9626,0.0,4476136.0,0.035166126,187777.55,0.0,0.0
Geo15,2023-04-17,527571.0,284186.0,196750.0,93623.0,0.89911383,2.2897537,5865.543,3249.268,2349.6345,1101.0634,4968535.5,0.034936257,187777.55,73408.0,1.2753787
Geo15,2023-04-24,531839.0,377244.0,188009.0,129736.0,3.4852538,2.141285,5912.9946,4313.256,2245.2476,1525.7742,5323698.0,0.035054255,187777.55,94007.0,1.3800675
Geo15,2023-05-01,511304.0,375913.0,430761.0,288380.0,4.9934177,-0.7742293,5684.686,4298.0376,5144.2485,3391.524,4861560.5,0.035104346,187777.55,147380.0,1.9567106
Geo15,2023-05-08,346249.0,330500.0,177143.0,20726.0,0.6934024,-4.528274,3849.602,3778.8037,2115.4832,243.75035,2702881.8,0.034638785,187777.55,19657.0,1.0543827
Geo15,2023-05-15,503423.0,438993.0,318493.0,73722.0,0.022673983,-4.078761,5597.065,5019.269,3803.5178,867.0155,2320543.5,0.03483371,187777.55,61005.0,1.2084583
Geo15,2023-05-22,350352.0,137536.0,264037.0,119695.0,-0.25726733,-1.9240263,3895.2192,1572.5311,3153.1917,1407.6859,3422915.5,0.03539287,187777.55,88688.0,1.3496189
Geo15,2023-05-29,319059.0,569789.0,401514.0,410040.0,2.2298632,-0.35409313,3547.3032,6514.738,4794.974,4822.3193,4174990.2,0.035464764,187777.55,166371.0,2.4646122
Geo15,2023-06-05,276396.0,494705.0,270969.0,125637.0,1.5964372,-3.7178235,3072.975,5656.2573,3235.975,1477.5674,3363749.0,0.034632802,187777.55,91502.0,1.373052
Geo15,2023-06-12,365880.0,78757.0,466892.0,204596.0,1.2860287,-0.52959883,4067.8599,900.47577,5575.7334,2406.1733,3312935.2,0.035268802,187777.55,124466.0,1.6437902
Geo15,2023-06-19,624047.0,124020.0,430876.0,233401.0,1.6473473,-1.3791223,6938.1646,1417.9946,5145.622,2744.9375,3852133.0,0.035008665,187777.55,133903.0,1.7430602
Geo15,2023-06-26,450729.0,308934.0,285897.0,141708.0,-1.1323014,0.2055178,5011.2124,3532.2268,3414.2488,1666.5721,3199201.0,0.034587726,187777.55,99700.0,1.421344
Geo15,2023-07-03,262985.0,300565.0,277613.0,87459.0,5.17636,3.6608515,2923.8716,3436.539,3315.3193,1028.5709,5660776.5,0.0354512,187777.55,69784.0,1.2532816
Geo15,2023-07-10,352652.0,266346.0,344453.0,331458.0,3.6169648,-0.6935804,3920.7908,3045.2927,4113.538,3898.1475,4242326.5,0.03546304,187777.55,155667.0,2.129276
Geo15,2023-07-17,658060.0,421991.0,120089.0,59153.0,4.9231815,-2.9693887,7316.322,4824.875,1434.131,695.67523,3983518.0,0.03543519,187777.55,51000.0,1.1598628
Geo15,2023-07-24,182471.0,130897.0,199551.0,381293.0,3.2101698,-1.8035488,2028.7156,1496.6235,2383.0847,4484.2373,2917937.0,0.035271734,187777.55,163304.0,2.3348663
Geo15,2023-07-31,358895.0,501797.0,0.0,226681.0,2.8495166,0.9200264,3990.2004,5737.3447,0.0,2665.9062,4975984.5,0.03540339,187777.55,131574.0,1.7228404
